filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
2_1_01_50___5	5	2	1	0.1	typeTokenInput_50	-0.08475972880760352	0.006304349021075194	0.24000000000000005	0.5800000000000003	3.3199999999999728	3.3899999999999713	0.6010878788483693	0.5
2_1_099_50___8	8	2	1	0.99	typeTokenInput_50	-0.0010485255663034974	9.281397735306135e-08	0.060000000000000005	0.04	9.999999999999831	10.08999999999983	0.517492857666389	0.5
2_1_05_50___4	4	2	1	0.5	typeTokenInput_50	-0.008899145643498425	7.228407244943444e-06	0.05	0.25000000000000006	7.909999999999875	7.989999999999873	0.5695462239392288	0.5
2_1_075_50___4	4	2	1	0.75	typeTokenInput_50	-0.004807066641346836	1.979824985628066e-06	0.08	0.11999999999999998	8.599999999999861	8.459999999999864	0.47502081252106054	0.5
2_1_005_50___6	6	2	1	0.05	typeTokenInput_50	-0.041198590252658096	0.0005097439084819111	0.8000000000000005	0.26	7.489999999999884	7.509999999999883	0.3728522336868043	0.5
2_1_025_50___5	5	2	1	0.25	typeTokenInput_50	-0.009713639297702286	8.993044918262083e-06	0.5600000000000003	1.0400000000000007	2.3999999999999924	0	0.12786156631908221	0.5
2_1_01_50___6	6	2	1	0.1	typeTokenInput_50	-0.03110411039317419	0.0009115093757279939	1.1200000000000008	0.09999999999999999	0	0	0.26502740053348106	0.5
2_1_001_50___13	13	2	1	0.01	typeTokenInput_50	-0.052887675729681935	0.0004378385696769333	1.5200000000000011	0.16999999999999993	4.899999999999939	5.979999999999916	0.43290709503453967	0.5
2_1_099_50___9	9	2	1	0.99	typeTokenInput_50	-0.0005420466002880691	2.4571915393587404e-08	0.03	0.03	10.719999999999816	10.679999999999817	0.49000133312003474	0.5
2_1_05_50___5	5	2	1	0.5	typeTokenInput_50	-0.00991730308814799	1.3753667834133306e-05	0.16	0.3600000000000001	1.2600000000000002	0	0.2573094546973142	0.5
2_1_075_50___5	5	2	1	0.75	typeTokenInput_50	-0.0038018832007924307	1.2276244587098889e-06	0.08	0.09999999999999999	8.719999999999859	8.799999999999857	0.5249791874789395	0.5
2_1_005_50___7	7	2	1	0.05	typeTokenInput_50	-0.06027630950962024	0.001262844291536466	0.35000000000000014	0.7200000000000004	7.759999999999878	7.309999999999888	0.48001065984442043	0.5
2_1_025_50___6	6	2	1	0.25	typeTokenInput_50	-0.011547672470274417	1.1772365773622667e-05	0.04	0.3900000000000002	0.8599999999999999	0	0.3751935255315708	0.5
2_1_01_50___7	7	2	1	0.1	typeTokenInput_50	-0.030723601637201198	0.0005965751057845674	0.5400000000000003	0.1099999999999999	2.179999999999997	0.7299999999999998	0.13238887354206566	0.5
2_1_001_50___14	14	2	1	0.01	typeTokenInput_50	-0.04138724366296765	0.000222662086772438	1.1500000000000006	0.9900000000000007	5.739999999999921	5.78999999999992	0.4725276956554062	0.5
2_1_099_50___10	10	2	1	0.99	typeTokenInput_50	-0.0007250891832485662	4.4914145357876924e-08	0.04	0.02	10.359999999999824	10.479999999999821	0.5249791874789395	0.5
2_1_05_50___6	6	2	1	0.5	typeTokenInput_50	-0.005810877638634767	2.835824883979389e-06	0.21000000000000002	0.11999999999999998	8.269999999999868	8.389999999999866	0.5074994375506193	0.5
2_1_075_50___6	6	2	1	0.75	typeTokenInput_50	-0.009759305565569613	1.3711926664699154e-05	0.11999999999999998	0.02	1.05	0	0.24048908305088898	0.5
2_1_025_50___7	7	2	1	0.25	typeTokenInput_50	-0.017140178636368086	4.1250913739827745e-05	0.8400000000000005	0.8400000000000005	1.7100000000000006	2.189999999999997	0.6177478747692481	0.5
2_1_005_50___8	8	2	1	0.05	typeTokenInput_50	-0.08611913215374008	0.003235730212928915	0.7300000000000004	0.5400000000000003	0	0	0.45264238185691064	0.5
2_1_001_50___15	15	2	1	0.01	typeTokenInput_50	-0.04217123676390663	0.0002612538034697761	0.8000000000000005	2.3599999999999937	6.149999999999912	5.119999999999934	0.6294831119673983	0.5
2_1_01_50___8	8	2	1	0.1	typeTokenInput_50	-0.05098780870747784	0.0012165595430975017	1.330000000000001	0	0	0	0.20915936521306316	0.5
2_1_099_50___11	11	2	1	0.99	typeTokenInput_50	-0.0006641726313918509	3.712455027347803e-08	0.04	0.060000000000000005	10.53999999999982	10.459999999999821	0.4850044983805907	0.5
2_1_05_50___7	7	2	1	0.5	typeTokenInput_50	-0.005945182285831986	3.234869186686799e-06	0.5700000000000003	0.25000000000000006	0.95	1.4600000000000004	0.5473576181430893	0.5
2_1_075_50___7	7	2	1	0.75	typeTokenInput_50	-0.00752344556743103	6.775412447456706e-06	0.05	0.25000000000000006	1.08	0	0.2931777789064324	0.5
2_1_025_50___8	8	2	1	0.25	typeTokenInput_50	-0.011093700216289215	1.026747094706038e-05	0	1.5100000000000011	5.80999999999992	2.469999999999991	0.13823827317250267	0.5
2_1_005_50___9	9	2	1	0.05	typeTokenInput_50	-0.08126521758537483	0.00601750751727038	0.5800000000000003	0.3700000000000001	3.5099999999999687	3.3199999999999728	0.40131233988754905	0.5
2_1_001_50___16	16	2	1	0.01	typeTokenInput_50	-0.04666282778052026	0.0002689063453979834	1.0900000000000007	0.9300000000000004	0	0	0.4600851154444342	0.5
2_1_01_50___9	9	2	1	0.1	typeTokenInput_50	-0.056662006214507454	0.0014552580051131116	0.6700000000000004	0.44000000000000017	7.799999999999877	7.839999999999876	0.4526423818569104	0.5
2_1_099_50___12	12	2	1	0.99	typeTokenInput_50	-0.0014934523355893852	1.8597118039783108e-07	0.060000000000000005	0.019999999999999997	1.02	1.03	0.4925005624493796	0.5
2_1_05_50___8	8	2	1	0.5	typeTokenInput_50	-0.008213046613814065	7.238469241206847e-06	0.04	0.4300000000000002	0	0	0.5962826992967879	0.5
2_1_075_50___8	8	2	1	0.75	typeTokenInput_50	-0.004182000011679974	1.5693486705878376e-06	0.16999999999999998	0.08	8.759999999999858	8.62999999999986	0.4452207648927859	0.5
2_1_025_50___9	9	2	1	0.25	typeTokenInput_50	-0.009125785087983857	8.989220206359205e-06	0.4700000000000002	1.1600000000000008	2.5699999999999887	0	0.13238887354206677	0.5
2_1_005_50___10	10	2	1	0.05	typeTokenInput_50	-0.05505813890699575	0.0011282017059452334	0.4600000000000002	0.21999999999999997	7.4599999999998845	7.559999999999882	0.4650570548417849	0.5
2_1_001_50___17	17	2	1	0.01	typeTokenInput_50	-0.038863888762891007	0.00026354628608120086	0.16	1.320000000000001	7.699999999999879	6.689999999999901	0.5374298453437552	0.5
2_1_01_50___10	10	2	1	0.1	typeTokenInput_50	-0.0684063060529953	0.0042413246230739495	0.43000000000000016	0.6100000000000003	3.4699999999999696	3.639999999999966	0.5866175789173292	0.5
2_1_099_50___13	13	2	1	0.99	typeTokenInput_50	-0.0010416436598646214	9.041679531660193e-08	0.05	0.009999999999999997	10.02999999999983	10.05999999999983	0.4975000208331246	0.5
2_1_05_50___9	9	2	1	0.5	typeTokenInput_50	-0.005801611080771154	2.8178989549153055e-06	0.4100000000000002	0.43000000000000016	8.359999999999866	8.299999999999867	0.4900013331200348	0.5
2_1_025_50___10	10	2	1	0.25	typeTokenInput_50	-0.015258699307997987	3.368114739052763e-05	0.7800000000000005	0.20000000000000004	0	0	0.3589325936651828	0.5
2_1_075_50___9	9	2	1	0.75	typeTokenInput_50	-0.004795709306327928	1.980261685051213e-06	0.26000000000000006	0.060000000000000005	8.529999999999863	8.539999999999862	0.45264238185691086	0.5
2_1_005_50___11	11	2	1	0.05	typeTokenInput_50	-0.07114962010649041	0.0012593124228952224	0.7400000000000004	0.5600000000000003	0	0	0.4551211076264199	0.5
2_1_001_50___18	18	2	1	0.01	typeTokenInput_50	-0.02650628668566787	7.875602530021359e-05	2.1199999999999988	0.53	5.059999999999936	6.869999999999897	0.5547792351072057	0.5
2_1_01_50___11	11	2	1	0.1	typeTokenInput_50	-0.047075740492161455	0.000316143274003838	1.5600000000000012	0.09	2.8199999999999834	0.4199999999999995	0.020432187314053312	0.5
2_1_099_50___14	14	2	1	0.99	typeTokenInput_50	-0.00036150490272871124	1.2058161485771577e-08	0.08	0.01	11.249999999999805	11.069999999999808	0.43782349911420276	0.5
2_1_05_50___10	10	2	1	0.5	typeTokenInput_50	-0.00717980137003643	4.299762512039501e-06	0.25000000000000006	0.15	8.069999999999872	8.15999999999987	0.4975000208331246	0.5
2_1_025_50___11	11	2	1	0.25	typeTokenInput_50	-0.014284874461254071	2.3646601042739593e-05	0.019999999999999997	2.0500000000000003	6.059999999999914	1.6800000000000006	0.08706577244027816	0.5
2_1_075_50___10	10	2	1	0.75	typeTokenInput_50	-0.004133577840355138	1.515640971031133e-06	0.21000000000000002	0.04	8.729999999999858	8.66999999999986	0.44275214540144436	0.5
2_1_005_50___12	12	2	1	0.05	typeTokenInput_50	-0.06799764660236275	0.0010621733524417121	0.5000000000000002	0.3900000000000001	0	0	0.4725276956554062	0.5
