
24_1.0_001_4pt7_diffMorph___1	1	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.04422633482803488	0.00039490028964185803	5.479999999999928	0.04	5.479999999999928	0.04	0.0043207335199122315	0.03
24_1.0_001_4pt7_diffMorph___2	2	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.11432580106080191	0.003829815926228753	4.659999999999945	0.43000000000000016	4.659999999999945	0.43000000000000016	0.014343656063488875	0.03
24_1.0_001_4pt7_diffMorph___3	3	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.026150402240333475	9.524956107310911e-05	6.439999999999907	0	6.439999999999907	0	0.0015938622283031578	0.03
24_1.0_001_4pt7_diffMorph___4	4	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-1.4924728967004208	1.1599866965470509	5.169999999999934	0.11999999999999998	5.169999999999934	0.11999999999999998	0.006368515506815964	0.03
24_1.0_001_4pt7_diffMorph___5	5	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.03808236933249955	0.0005703393673151275	4.88999999999994	0.24	4.88999999999994	0.24	0.009471043581946673	0.03
24_1.0_001_4pt7_diffMorph___6	6	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.05367511449521862	0.000546863111580578	5.209999999999933	0	5.209999999999933	0	0.005432005844250488	0.03
24_1.0_001_4pt7_diffMorph___7	7	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.10922502675166834	0.002062882377873388	5.219999999999933	0.20999999999999996	5.219999999999933	0.20999999999999996	0.0066266972496633846	0.03
24_1.0_001_4pt7_diffMorph___8	8	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.04988025907105612	0.0010105415914664964	4.519999999999948	0.21000000000000002	4.519999999999948	0.21000000000000002	0.013255481427099461	0.03
24_1.0_001_4pt7_diffMorph___9	9	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.14570041365207595	0.006304171398741108	5.209999999999933	0.9100000000000006	5.209999999999933	0.9100000000000006	0.013386917827665669	0.03
24_1.0_001_4pt7_diffMorph___10	10	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.08808704019790554	0.00334370813765384	5.1099999999999355	0.25000000000000006	5.1099999999999355	0.25000000000000006	0.007690875881508827	0.03
24_1.0_001_4pt7_diffMorph___11	11	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.05011416981070706	0.0004996820862942855	5.4399999999999284	0.15999999999999992	5.4399999999999284	0.15999999999999992	0.005066629333466618	0.03
24_1.0_001_4pt7_diffMorph___12	12	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.07199810520654545	0.0009397774922611351	5.159999999999934	0.15999999999999992	5.159999999999934	0.15999999999999992	0.006692850924285292	0.03
24_1.0_001_4pt7_diffMorph___13	13	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.28297920782848346	0.02638375132669168	4.699999999999944	0.6400000000000003	4.699999999999944	0.6400000000000003	0.01695653551020171	0.03
24_1.0_001_4pt7_diffMorph___14	14	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.049041831611410215	0.0007011640242140881	4.9699999999999385	0	4.9699999999999385	0	0.006895273132646565	0.03
24_1.0_001_4pt7_diffMorph___15	15	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.18023543446693796	0.008066358527096277	4.929999999999939	0.6400000000000003	4.929999999999939	0.6400000000000003	0.013519639645970454	0.03
24_1.0_001_4pt7_diffMorph___16	16	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.025953043812041013	9.076793403953038e-05	6.4699999999999065	0	6.4699999999999065	0	0.0015468293451014231	0.03
24_1.0_001_4pt7_diffMorph___17	17	24	1.0	0.01	typeTokenInput_4pt7_diffMorph	-0.041071211124638324	0.00038374527441018463	5.35999999999993	0.01	5.35999999999993	0.01	0.00472571260239581	0.03
