filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
2_10_005_4pt7___12	12	2	10	0.05	typeTokenInput_4pt7	-0.189009092727856	0.0169935247197319	2.42999999999999	0	12.12	11.52	0.0460888270372805	0.03
2_10_001_4pt7___15	15	2	10	0.01	typeTokenInput_4pt7	-0.0126290708114262	9.82E-05	0.11	2.54999999999999	10.65	0	0.000271846800511461	0.03
2_10_025_4pt7___9	9	2	10	0.25	typeTokenInput_4pt7	-0.00039133996726428	2.57E-08	0.35	0	10.51	9.51000000000001	0.205870371800951	0.03
2_10_075_4pt7___11	11	2	10	0.75	typeTokenInput_4pt7	-0.000612519514545649	3.26E-08	0.06	0.01	10.36	9.9	0.375193525531573	0.03
2_10_05_4pt7___9	9	2	10	0.5	typeTokenInput_4pt7	-0.00083774949661759	5.93E-08	0.12	0.02	9.96	9.83	0.442752145401445	0.03
2_10_099_4pt7___9	9	2	10	0.99	typeTokenInput_4pt7	-0.000241246937999941	1.08E-08	0	0.01	9.99	10	0.50499983334	0.03
2_10_01_4pt7___12	12	2	10	0.1	typeTokenInput_4pt7	-0.000747913337354889	4.74E-08	0.18	0.27	10.36	9.28000000000002	0.270912077650698	0.03
2_10_005_4pt7___13	13	2	10	0.05	typeTokenInput_4pt7	-0.00108136898172395	1.01E-07	1.72	0	11.49	12.6699999999999	0.368187582263892	0.03
2_10_001_4pt7___16	16	2	10	0.01	typeTokenInput_4pt7	-0.0870811864029155	0.0135840538735995	2.46999999999999	1.15	8.29000000000004	0	6.71E-05	0.03
2_10_025_4pt7___10	10	2	10	0.25	typeTokenInput_4pt7	-0.000309548345986964	2.25E-08	0.58	0	10.3	9.46000000000001	0.194661583591581	0.03
2_10_075_4pt7___12	12	2	10	0.75	typeTokenInput_4pt7	-0.000771301409216982	5.11E-08	0.08	0.01	10.02	9.87	0.445220764892786	0.03
2_10_05_4pt7___10	10	2	10	0.5	typeTokenInput_4pt7	-0.0008281168399047	5.74E-08	0.33	0.06	0	0	0.432907095034546	0.03
2_10_099_4pt7___10	10	2	10	0.99	typeTokenInput_4pt7	-0.000993452452791586	8.52E-08	0	0.01	9.99	10	0.50499983334	0.03
2_10_01_4pt7___13	13	2	10	0.1	typeTokenInput_4pt7	-0.000297237297868274	9.96E-08	1.61	0.14	9.77000000000001	8.51000000000003	0.0612261628199095	0.03
2_10_005_4pt7___14	14	2	10	0.05	typeTokenInput_4pt7	-0.000313784032165251	7.33E-08	2.51999999999999	0	12.09	11.59	0.0465304745147324	0.03
2_10_001_4pt7___17	17	2	10	0.01	typeTokenInput_4pt7	-0.451399152548836	0.0280956317679781	6.13999999999991	0	8.01000000000004	10.73	0.0316762283790573	0.03
2_10_025_4pt7___11	11	2	10	0.25	typeTokenInput_4pt7	-0.000895388426995411	6.84E-08	0.23	0	0	0	0.442752145401444	0.03
2_10_075_4pt7___13	13	2	10	0.75	typeTokenInput_4pt7	-0.000693530021335912	4.24E-08	0.05	0.01	10.05	9.92	0.457602059225649	0.03
2_10_05_4pt7___11	11	2	10	0.5	typeTokenInput_4pt7	-0.000669843477619173	3.81E-08	0.15	0	10.02	9.79	0.406126897065858	0.03
2_10_099_4pt7___11	11	2	10	0.99	typeTokenInput_4pt7	-0.000660187639835814	3.74E-08	0.02	0	10.38	9.99	0.398912121151632	0.03
2_10_01_4pt7___14	14	2	10	0.1	typeTokenInput_4pt7	-0.000300833608242201	1.27E-08	0.64	0.02	10.31	8.94000000000002	0.120256862467754	0.03
