filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
24_1_001_exaggerated___21	21	24	1	0.01	typeTokenInput_exaggerated	-0.0411912578916398	0.0008589064967842346	0.3000000000000001	1.1800000000000008	4.5099999999999465	2.9699999999999793	0.6592603884513778	0.22
24_1_001_exaggerated___22	22	24	1	0.01	typeTokenInput_exaggerated	-0.01887544605734658	2.981141845890591e-05	0.9100000000000006	0.09	6.8999999999998956	7.399999999999885	0.5793242521487522	0.22
24_1_001_exaggerated___23	23	24	1	0.01	typeTokenInput_exaggerated	-0.01796043445146319	2.7535904068928386e-05	0.3200000000000001	0.5500000000000003	7.339999999999886	7.079999999999892	0.5074994375506189	0.22
24_1_001_exaggerated___24	24	24	1	0.01	typeTokenInput_exaggerated	-0.029825239441370974	0.00010249334700354491	0	1.370000000000001	6.6999999999999	4.129999999999955	0.7685247834990078	0.22
24_1_001_exaggerated___25	25	24	1	0.01	typeTokenInput_exaggerated	-0.03230569037309285	0.00013333110478909875	0.08	1.470000000000001	7.319999999999887	6.529999999999903	0.35434369377420055	0.22
24_1_001_exaggerated___26	26	24	1	0.01	typeTokenInput_exaggerated	-0.018573092445321897	4.0397544013768745e-05	0.9000000000000006	0	4.599999999999945	6.839999999999897	0.20751005855964355	0.22
24_1_001_exaggerated___27	27	24	1	0.01	typeTokenInput_exaggerated	-0.033345203600945325	0.00037791949970718204	0.4400000000000002	0.8900000000000006	4.779999999999941	4.529999999999946	0.45016600268752077	0.22
24_1_001_exaggerated___28	28	24	1	0.01	typeTokenInput_exaggerated	-0.01615431498466922	2.536937375821857e-05	0.5100000000000002	0.16999999999999993	3.309999999999972	3.979999999999958	0.41824062315816724	0.22
24_1_001_exaggerated___29	29	24	1	0.01	typeTokenInput_exaggerated	-0.03056288923726032	0.0002873448057563383	0.6000000000000003	0.37000000000000016	4.779999999999941	5.28999999999993	0.43045377606077373	0.22
24_1_001_exaggerated___30	30	24	1	0.01	typeTokenInput_exaggerated	-0.015260276946143654	1.976850240269772e-05	0.35000000000000014	0.21999999999999997	4.709999999999942	4.209999999999953	0.6524894621927423	0.22
24_1_001_exaggerated___31	31	24	1	0.01	typeTokenInput_exaggerated	-0.021656798999251284	4.506238397171701e-05	1.9800000000000013	0.15	6.4799999999999045	7.709999999999878	0.6456563062258014	0.22
24_1_001_exaggerated___32	32	24	1	0.01	typeTokenInput_exaggerated	-0.015680836962127333	2.096059118493518e-05	0.04	0.8700000000000006	7.569999999999881	7.119999999999891	0.40612689706585475	0.22
24_1_001_exaggerated___33	33	24	1	0.01	typeTokenInput_exaggerated	-0.016816026236189312	2.5865760057679833e-05	0.44000000000000017	0.5700000000000003	5.28999999999993	4.879999999999939	0.5695462239392269	0.22
24_1_001_exaggerated___34	34	24	1	0.01	typeTokenInput_exaggerated	-0.02284538216192098	5.5382751215608713e-05	0.8800000000000006	0.04	7.049999999999892	7.2799999999998875	0.6479408020806516	0.22
24_1_001_exaggerated___35	35	24	1	0.01	typeTokenInput_exaggerated	-0.017585060310818267	3.228527478446015e-05	0.7700000000000005	0.29000000000000004	4.739999999999942	5.029999999999935	0.5473576181430909	0.22
24_1_001_exaggerated___36	36	24	1	0.01	typeTokenInput_exaggerated	-0.016535582315921123	2.2772036524067406e-05	0.24000000000000005	0.3500000000000001	7.319999999999887	7.239999999999888	0.49250056244937934	0.22
24_1_001_exaggerated___37	37	24	1	0.01	typeTokenInput_exaggerated	-0.02242052178722842	7.156693056207228e-05	0.8400000000000005	0.5000000000000002	2.899999999999981	4.439999999999948	0.23147521650098835	0.22
24_1_001_exaggerated___38	38	24	1	0.01	typeTokenInput_exaggerated	-0.02465422727804222	6.870092911026967e-05	0.5800000000000003	0.10999999999999996	7.209999999999889	7.109999999999891	0.6387631751488413	0.22
24_1_001_exaggerated___39	39	24	1	0.01	typeTokenInput_exaggerated	-0.03353963897106602	0.00018785166414702581	0.15	1.1200000000000008	7.4199999999998845	6.6999999999999	0.437823499114198	0.22
24_1_001_exaggerated___40	40	24	1	0.01	typeTokenInput_exaggerated	-0.04968137869971814	0.0013330939131933977	1.7500000000000013	0.01	4.749999999999941	7.189999999999889	0.33181222783184583	0.22
24_1_001_exaggerated___41	41	24	1	0.01	typeTokenInput_exaggerated	-0.02466286065609981	0.00012796239747448957	0.13999999999999999	1.0800000000000007	7.529999999999882	6.829999999999897	0.44028635073280303	0.22
24_1_001_exaggerated___42	42	24	1	0.01	typeTokenInput_exaggerated	-0.02097291598484982	3.962653512796343e-05	0.4900000000000002	0.3800000000000001	5.409999999999927	5.209999999999932	0.5768852611320454	0.22
24_1_001_exaggerated___43	43	24	1	0.01	typeTokenInput_exaggerated	-0.02256515043227615	6.0243604990725003e-05	0.3700000000000001	0.8500000000000005	7.219999999999889	7.099999999999891	0.4109595659413342	0.22
24_1_001_exaggerated___44	44	24	1	0.01	typeTokenInput_exaggerated	-0.022455984803681113	7.487577563964121e-05	0.8800000000000006	0.029999999999999916	4.729999999999942	4.989999999999936	0.6433651456944032	0.22
24_1_001_exaggerated___45	45	24	1	0.01	typeTokenInput_exaggerated	-0.020013314260093774	3.8045119610523715e-05	0.09999999999999999	1.410000000000001	7.2299999999998885	5.5899999999999235	0.5817593768418274	0.22
24_1_001_exaggerated___46	46	24	1	0.01	typeTokenInput_exaggerated	-0.036999225792518346	0.00020266232321242977	1.360000000000001	0.20000000000000004	5.069999999999935	7.429999999999884	0.2314752165009915	0.22
24_1_001_exaggerated___47	47	24	1	0.01	typeTokenInput_exaggerated	-0.016789799853572023	2.3489655963987425e-05	0.4600000000000002	0.42000000000000015	7.259999999999888	7.269999999999888	0.5074994375506204	0.22
24_1_001_exaggerated___48	48	24	1	0.01	typeTokenInput_exaggerated	-0.018120150596156657	2.769861865589375e-05	0.31000000000000005	0.6300000000000003	7.339999999999886	7.049999999999892	0.492500562449378	0.22
24_1_001_exaggerated___49	49	24	1	0.01	typeTokenInput_exaggerated	-0.033243894332703486	0.00018163558377333008	0	0.7100000000000004	7.129999999999891	5.689999999999921	0.6748052725823066	0.22
24_1_001_exaggerated___50	50	24	1	0.01	typeTokenInput_exaggerated	-0.022096418662554827	5.2343669427271927e-05	0.26000000000000006	1.1600000000000008	5.28999999999993	3.9399999999999586	0.6106392339492149	0.22
24_1_001_exaggerated___51	51	24	1	0.01	typeTokenInput_exaggerated	-0.04295984885972644	0.0009332724680982965	1.500000000000001	0.04	6.6799999999999	7.599999999999881	0.6318124177361066	0.22
