
2_10.0_099_4pt7_diffMorph___1	1	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.026025105609104e-08	1.3682757422514282e-16	0.23000000000000007	0	0.23000000000000007	0	0.4427521454014444	0.03
2_10.0_099_4pt7_diffMorph___2	2	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.026025105609104e-08	1.3682757422514282e-16	0.23000000000000007	0	0.23000000000000007	0	0.4427521454014444	0.03
2_10.0_099_4pt7_diffMorph___3	3	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.026025105609104e-08	1.3682757422514282e-16	0.23000000000000007	0	0.23000000000000007	0	0.4427521454014444	0.03
2_10.0_099_4pt7_diffMorph___4	4	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___5	5	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.026025105609104e-08	1.3682757422514282e-16	0.23000000000000007	0	0.23000000000000007	0	0.4427521454014444	0.03
2_10.0_099_4pt7_diffMorph___6	6	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___7	7	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.026025105609104e-08	1.3682757422514282e-16	0.23000000000000007	0	0.23000000000000007	0	0.4427521454014444	0.03
2_10.0_099_4pt7_diffMorph___8	8	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___9	9	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.026025105609104e-08	1.3682757422514282e-16	0.23000000000000007	0	0.23000000000000007	0	0.4427521454014444	0.03
2_10.0_099_4pt7_diffMorph___10	10	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___11	11	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.026025105609104e-08	1.3682757422514282e-16	0.23000000000000007	0	0.23000000000000007	0	0.4427521454014444	0.03
2_10.0_099_4pt7_diffMorph___12	12	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.026025105609104e-08	1.3682757422514282e-16	0.23000000000000007	0	0.23000000000000007	0	0.4427521454014444	0.03
2_10.0_099_4pt7_diffMorph___13	13	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___14	14	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___15	15	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___16	16	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___17	17	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___18	18	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.096978915216291e-08	1.4133457560823502e-16	0.22000000000000006	0.01	0.22000000000000006	0.01	0.4476920904256747	0.03
2_10.0_099_4pt7_diffMorph___19	19	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___20	20	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
2_10.0_099_4pt7_diffMorph___21	21	2	10.0	0.99	typeTokenInput_4pt7_diffMorph	-4.0612991893187496e-08	1.3905327149045401e-16	0.22000000000000006	0	0.22000000000000006	0	0.4452207648927853	0.03
