filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
24_2_05_50___96	96	24	2	0.5	typeTokenInput_50	-0.04050966435510711	0.00138003852747569	1.2400000000000009	0.22999999999999998	6.989999999999894	7.899999999999874	0.5249791874789449	0.5
24_1_001_50___71	71	24	1	0.01	typeTokenInput_50	-0.022261366109124176	6.265384335204452e-05	0.3200000000000001	0.7500000000000004	7.319999999999887	6.969999999999894	0.48001065984441643	0.5
24_2_099_50___97	97	24	2	0.99	typeTokenInput_50	-0.02016716723266257	3.638035223146427e-05	0.43000000000000016	0.2700000000000001	7.15999999999989	7.079999999999892	0.5597136492671922	0.5
24_2_001_50___95	95	24	2	0.01	typeTokenInput_50	-0.030064504065083802	0.00010179528875094343	0.4900000000000002	1.300000000000001	4.889999999999938	6.079999999999913	0.11920292202212017	0.5
12_1_05_50___61	61	12	1	0.5	typeTokenInput_50	-0.02790244799992098	0.00012568737077284697	1.9600000000000013	0.09	5.349999999999929	7.249999999999888	0.49250056244939006	0.5
12_2_099_50___57	57	12	2	0.99	typeTokenInput_50	-0.017886422980018156	2.683161075566353e-05	1.0000000000000007	0.20999999999999996	6.969999999999894	7.439999999999884	0.5793242521487522	0.5
24_1_05_50___75	75	24	1	0.5	typeTokenInput_50	-0.0161268503424766	2.165892471867263e-05	1.1600000000000008	0.3100000000000001	7.019999999999893	7.589999999999881	0.5695462239392319	0.5
12_1_099_50___62	62	12	1	0.99	typeTokenInput_50	-0.021897495501361507	8.60460473143151e-05	0.44000000000000017	0.5500000000000003	7.249999999999888	7.259999999999888	0.4700359482354282	0.5
24_2_05_50___97	97	24	2	0.5	typeTokenInput_50	-0.024725922840226903	8.236875857961371e-05	0.009999999999999997	0.5500000000000003	6.369999999999907	4.679999999999943	0.7595109169491043	0.5
24_1_001_50___72	72	24	1	0.01	typeTokenInput_50	-0.016085533713053157	2.165261514971935e-05	0.4700000000000002	0.6000000000000003	7.329999999999886	7.289999999999887	0.4775151752081997	0.5
24_2_099_50___98	98	24	2	0.99	typeTokenInput_50	-0.021552974273587207	5.217656473993363e-05	1.5800000000000012	0.15	6.979999999999894	7.479999999999883	0.717075285492975	0.5
24_2_001_50___96	96	24	2	0.01	typeTokenInput_50	-0.21343622995346967	0.015585319489799033	1.1300000000000008	0.2900000000000001	4.8399999999999395	7.5599999999998815	0.13238887354207213	0.5
12_1_01_50___63	63	12	1	0.1	typeTokenInput_50	-0.023575896542440765	0.00011929853893690394	0.3200000000000001	1.1200000000000008	7.479999999999883	6.989999999999894	0.4231147388679509	0.5
12_2_099_50___58	58	12	2	0.99	typeTokenInput_50	-0.02505899436229407	0.0001387191373159714	0.5900000000000003	0.21000000000000005	6.969999999999894	7.499999999999883	0.4625701546562533	0.5
