
0.02	0.11999999999999998	0.02
0.03	0.15	0.03
0.019999999999999997	0.23000000000000004	0.019999999999999997
0	0.4100000000000002	0
0	0.49000000000000027	0
0	0.5500000000000003	0
0.02	0.7200000000000004	0.02
0.01	0.7500000000000004	0.01
0.11999999999999998	0.6400000000000003	0.11999999999999998
0.08	0.6800000000000004	0.08
0.07	0.6900000000000004	0.07
0.09	0.6700000000000004	0.09
0.01	0.7600000000000005	0.01
0	0.8200000000000005	0
0.060000000000000005	0.7600000000000005	0.060000000000000005
0.09999999999999999	0.7200000000000004	0.09999999999999999
0.060000000000000005	0.7600000000000005	0.060000000000000005
0.09999999999999999	0.7200000000000004	0.09999999999999999
0.11999999999999998	0.7000000000000004	0.11999999999999998
0.11999999999999998	0.7000000000000004	0.11999999999999998
0.12999999999999998	0.6900000000000004	0.12999999999999998
0.060000000000000005	0.7600000000000005	0.060000000000000005
0.05	0.7700000000000005	0.05
0.13999999999999999	0.6800000000000004	0.13999999999999999
0.07	0.7900000000000005	0.07
0.16	0.7000000000000004	0.16
0.10999999999999999	0.7500000000000004	0.10999999999999999
0.07	0.7900000000000005	0.07
0.16	0.7000000000000004	0.16
0.25000000000000006	0.6100000000000003	0.25000000000000006
0.25000000000000006	0.6100000000000003	0.25000000000000006
0.24000000000000005	0.6200000000000003	0.24000000000000005
0.03999999999999997	0.8200000000000005	0.03999999999999997
0.060000000000000005	0.8300000000000005	0.060000000000000005
0	0.9100000000000006	0
0.09999999999999999	0.8400000000000005	0.09999999999999999
0.09	0.8500000000000005	0.09
0.09999999999999999	0.8500000000000005	0.09999999999999999
0.13999999999999999	0.8100000000000005	0.13999999999999999
0.01	0.9600000000000006	0.01
0.04	0.9500000000000006	0.04
0.060000000000000005	0.9300000000000006	0.060000000000000005
0.060000000000000005	0.9300000000000006	0.060000000000000005
0.11999999999999998	0.8700000000000006	0.11999999999999998
0.04	0.9500000000000006	0.04
0.18000000000000002	0.8100000000000005	0.18000000000000002
0.16	0.8300000000000005	0.16
0.10999999999999999	0.8800000000000006	0.10999999999999999
0.18000000000000002	0.8100000000000005	0.18000000000000002
0.12999999999999998	0.8600000000000005	0.12999999999999998
0.09	0.9000000000000006	0.09
0.07	0.9200000000000006	0.07
0.09	0.9200000000000006	0.09
0.12999999999999998	0.8800000000000006	0.12999999999999998
0.02	1.0000000000000007	0.02
0.09	0.9300000000000006	0.09
0.11999999999999998	0.9000000000000006	0.11999999999999998
0.09	0.9300000000000006	0.09
0.07	0.9500000000000006	0.07
0.11999999999999998	0.9000000000000006	0.11999999999999998
0.08	0.9400000000000006	0.08
0.05	0.9700000000000006	0.05
0.09	0.9300000000000006	0.09
0.09999999999999999	0.9200000000000006	0.09999999999999999
0.17	0.8500000000000005	0.17
0.18000000000000002	0.8400000000000005	0.18000000000000002
0.09999999999999999	0.9200000000000006	0.09999999999999999
0.16	0.8600000000000005	0.16
0.15	0.8700000000000006	0.15
0.13999999999999999	0.8800000000000006	0.13999999999999999
0.09999999999999999	0.9200000000000006	0.09999999999999999
0.23000000000000004	0.7900000000000005	0.23000000000000004
0.19	0.8300000000000005	0.19
0.10999999999999996	0.9100000000000006	0.10999999999999996
0.12999999999999995	0.8900000000000006	0.12999999999999995
0.12999999999999995	0.8900000000000006	0.12999999999999995
0.06999999999999998	0.9500000000000006	0.06999999999999998
0.08999999999999997	0.9300000000000006	0.08999999999999997
0.18	0.8400000000000005	0.18
0.21000000000000002	0.8100000000000005	0.21000000000000002
0.09999999999999996	0.9200000000000006	0.09999999999999996
0.12999999999999995	0.8900000000000006	0.12999999999999995
0.12999999999999995	0.8900000000000006	0.12999999999999995
0.08999999999999997	0.9300000000000006	0.08999999999999997
0.09999999999999996	0.9200000000000006	0.09999999999999996
0.05999999999999998	0.9600000000000006	0.05999999999999998
0.009999999999999969	1.0100000000000007	0.009999999999999969
0.10999999999999999	0.9300000000000006	0.10999999999999999
0.19000000000000003	0.8500000000000005	0.19000000000000003
0.09999999999999999	0.9400000000000006	0.09999999999999999
0.16	0.8800000000000006	0.16
0.12999999999999998	0.9100000000000006	0.12999999999999998
0.12999999999999998	0.9100000000000006	0.12999999999999998
0.10999999999999999	0.9300000000000006	0.10999999999999999
0.09	0.9500000000000006	0.09
0.09999999999999999	0.9400000000000006	0.09999999999999999
0.13999999999999999	0.9000000000000006	0.13999999999999999
0.060000000000000005	0.9800000000000006	0.060000000000000005
0.08	0.9600000000000006	0.08
0.08	0.9600000000000006	0.08
